,city,lat,lng
11414,Ames,42.0262,-93.6275
11415,Eldridge,41.6394,-90.5805
11416,Urbandale,41.639,-93.7814
11417,Coralville,41.699,-91.5968
11418,Mason City,43.1487,-93.1998
11419,West Des Moines,41.5527,-93.7803
11420,Atlantic,41.3957,-95.0139
11421,Bondurant,41.6986,-93.4546
11422,Hiawatha,42.0518,-91.6899
11423,McAlester,34.9262,-95.7698
11424,Shawnee,35.3524,-96.9647
11425,Skiatook,36.3693,-95.9815
11426,Wagoner,35.9641,-95.3791
11427,Broken Arrow,36.0367,-95.7808
11428,Durant,33.9957,-96.3938
11429,Midwest City,35.463,-97.371
11430,Stillwater,36.1315,-97.074
11431,Mustang,35.3917,-97.7245
11432,Blanchard,35.1523,-97.6612
11433,Sand Springs,36.1345,-96.1285
11434,Sallisaw,35.4609,-94.807
11435,Guthrie,35.8428,-97.4358
11436,Owasso,36.2884,-95.8312
11437,Tahlequah,35.9116,-94.9773
11438,Purcell,35.018,-97.3747
11439,Blackwell,36.8011,-97.3003
11440,Edmond,35.6689,-97.4159
11441,Sapulpa,36.009,-96.0983
11442,Warr Acres,35.5284,-97.6182
11443,Duncan,34.5425,-97.919
11444,Idabel,33.9041,-94.8294
11445,Grove,36.5925,-94.7885
11446,Alva,36.8011,-98.6679
11447,Clinton,35.5058,-98.9724
11448,Collinsville,36.3725,-95.8596
11449,Poteau,35.0431,-94.6356
11450,Henryetta,35.4421,-95.9848
11451,Glenpool,35.9481,-96.0049
11452,Pauls Valley,34.7236,-97.2291
11453,Lawton,34.6171,-98.4204
11454,Oklahoma City,35.4677,-97.5138
11455,Ardmore,34.1944,-97.1251
11456,Claremore,36.3143,-95.6101
11457,Yukon,35.5203,-97.7636
11458,Bixby,35.9454,-95.8773
11459,Tulsa,36.1284,-95.9037
11460,Noble,35.1385,-97.371
11461,Muskogee,35.743,-95.3567
11462,Moore,35.3294,-97.4758
11463,Chickasha,35.041,-97.9472
11464,Lone Grove,34.1825,-97.2549
11465,Seminole,35.2345,-96.65
11466,Catoosa,36.1832,-95.7663
11467,Ponca City,36.7235,-97.0679
11468,Del City,35.4483,-97.4408
11469,Bethany,35.5072,-97.6417
11470,Choctaw,35.48,-97.2666
11471,Elk City,35.3849,-99.4333
11472,Jenks,35.998,-95.9737
11473,Miami,36.8877,-94.8718
11474,The Village,35.5706,-97.5567
11475,El Reno,35.543,-97.966
11476,Tecumseh,35.2639,-96.9338
11477,Muldrow,35.404,-94.5969
11478,Newcastle,35.2404,-97.5998
11479,Coweta,35.9676,-95.6538
11480,Okmulgee,35.6136,-96.0069
11481,Enid,36.4061,-97.8701
11482,Guymon,36.6901,-101.4778
11483,Piedmont,35.6784,-97.7528
11484,Tuttle,35.3068,-97.7556
11485,Altus,34.6566,-99.3051
11486,Anadarko,35.0653,-98.244
11487,Ada,34.7683,-96.6689
11488,Norman,35.2335,-97.3471
11489,Weatherford,35.5385,-98.6872
11490,Holdenville,35.0836,-96.4004
11491,Woodward,36.4246,-99.4059
11492,Cushing,35.9797,-96.7603
11493,Vinita,36.6364,-95.177
11494,Bartlesville,36.7356,-95.9451
11495,Scottsdale,33.6872,-111.865
11496,Flagstaff,35.1867,-111.6175
11497,Nogales,31.3624,-110.9336
11498,Tolleson,33.4484,-112.2561
11499,Oro Valley,32.4226,-110.9767
11500,El Mirage,33.5906,-112.3271
11501,Guadalupe,33.3665,-111.9633
11502,Queen Creek,33.2392,-111.6397
11503,Buckeye,33.4318,-112.643
11504,Show Low,34.2677,-110.0387
11505,Coolidge,32.9595,-111.5285
11506,Phoenix,33.5722,-112.0891
11507,Marana,32.4355,-111.1558
11508,Maricopa,33.0447,-112.0164
11509,Sedona,34.8574,-111.7951
11510,Avondale,33.3858,-112.3236
11511,Tucson,32.1558,-110.8777
11512,Eloy,32.7464,-111.5994
11513,Gilbert,33.3103,-111.7463
11514,Prescott Valley,34.5983,-112.3178
11515,Mesa,33.4016,-111.718
11516,Cave Creek,33.8513,-111.9801
11517,Douglas,31.3602,-109.5394
11518,Safford,32.8318,-109.7006
11519,Apache Junction,33.3982,-111.5349
11520,Prescott,34.5799,-112.4476
11521,Bisbee,31.4126,-109.9179
11522,Cottonwood,34.7194,-112.0014
11523,Sierra Vista,31.5631,-110.3153
11524,Bullhead City,35.1205,-114.546
11525,Casa Grande,32.907,-111.7623
11526,Winslow,35.0253,-110.7098
11527,Snowflake,34.5223,-110.0914
11528,Yuma,32.599,-114.5489
11529,Sahuarita,31.9328,-110.9654
11530,Somerton,32.6009,-114.699
11531,Chino Valley,34.7593,-112.4107
11532,Chandler,33.2828,-111.8517
11533,Youngtown,33.5846,-112.3048
11534,Fountain Hills,33.6072,-111.7398
11535,Glendale,33.5797,-112.2246
11536,Eagar,34.1058,-109.2956
11537,Surprise,33.6802,-112.4525
11538,South Tucson,32.1955,-110.9691
11539,Litchfield Park,33.5024,-112.3586
11540,Globe,33.3869,-110.7515
11541,Lake Havasu City,34.5006,-114.3115
11542,Colorado City,36.9774,-112.983
11543,Goodyear,33.2613,-112.3622
11544,Peoria,33.7844,-112.2989
11545,Camp Verde,34.5699,-111.8573
11546,Kingman,35.2168,-114.0167
11547,Thatcher,32.8317,-109.7594
11548,Florence,33.0631,-111.4272
11549,San Luis,32.4922,-114.7105
11550,Tempe,33.3881,-111.9318
11551,Paradise Valley,33.5435,-111.9595
11552,Payson,34.2432,-111.3195
11553,Page,36.9425,-111.5071
11554,Clifton,33.0249,-109.2883
11555,Nampa,43.5833,-116.5641
11556,Pocatello,42.8716,-112.466
11557,Post Falls,47.7202,-116.9396
11558,Hailey,43.5132,-114.301
11559,Boise,43.5991,-116.2306
11560,Eagle,43.7231,-116.3856
11561,Rexburg,43.8221,-111.7926
11562,Rigby,43.6735,-111.9129
11563,Fruitland,44.0204,-116.9223
11564,Rathdrum,47.7992,-116.8911
11565,Ammon,43.4748,-111.9559
11566,Middleton,43.7124,-116.6143
11567,Payette,44.079,-116.9256
11568,Rupert,42.619,-113.6739
11569,Kuna,43.4849,-116.3993
11570,Jerome,42.7185,-114.5156
11571,Burley,42.5371,-113.7933
11572,Twin Falls,42.5631,-114.4637
11573,Garden City,43.6527,-116.2746
11574,Sandpoint,48.2811,-116.5599
11575,Mountain Home,43.1328,-115.6965
11576,Hayden,47.7685,-116.801
11577,Caldwell,43.6458,-116.6595
11578,Blackfoot,43.1939,-112.3457
11579,Moscow,46.7306,-116.9989
11580,Star,43.7019,-116.4939
11581,Coeur d'Alene,47.7041,-116.7928
11582,Lewiston,46.3936,-116.9935
11583,Chubbuck,42.9226,-112.4699
11584,Idaho Falls,43.4878,-112.0359
11585,Meridian,43.6182,-116.398
11586,Emmett,43.8686,-116.4889
11587,Weiser,44.2566,-116.9696
11588,Torrington,41.8349,-73.1282
11589,New London,41.3502,-72.1023
11590,Waterbury,41.5583,-73.0361
11591,Shelton,41.306,-73.1383
11592,New Britain,41.6758,-72.7862
11593,Groton,41.339,-72.0727
11594,City of Milford (balance),41.2253,-73.0624
11595,Naugatuck,41.489,-73.0518
11596,Jewett City,41.607,-71.9807
11597,Bridgeport,41.1909,-73.1958
11598,Norwalk,41.1144,-73.4215
11599,Middletown,41.5476,-72.6549
11600,Meriden,41.5367,-72.7943
11601,Danbury,41.4016,-73.471
11602,Ansonia,41.3443,-73.0689
11603,West Haven,41.2738,-72.9669
11604,Hartford,41.7661,-72.6834
11605,Bristol,41.6812,-72.9407
11606,Derby,41.3265,-73.0833
11607,New Haven,41.3112,-72.9245
11608,Norwich,41.5495,-72.0882
11609,Stamford,41.1035,-73.5583
11610,Presque Isle,46.6868,-67.9874
11611,Biddeford,43.4674,-70.4512
11612,Saco,43.539,-70.4624
11613,Old Town,44.9491,-68.7249
11614,Sanford,43.4244,-70.7573
11615,Auburn,44.085,-70.2492
11616,South Portland,43.631,-70.2895
11617,Waterville,44.544,-69.6626
11618,Rockland,44.1274,-69.1369
11619,Caribou,46.8662,-67.9919
11620,Gardiner,44.191,-69.7921
11621,Westbrook,43.6955,-70.3538
11622,Lewiston,44.0915,-70.1681
11623,Bath,43.9346,-69.8346
11624,Bangor,44.8322,-68.7906
11625,Augusta,44.3341,-69.7319
11626,Brewer,44.7835,-68.7352
11627,Portland,43.6772,-70.2713
11628,Ellsworth,44.5847,-68.4875
11629,Easton,38.776,-76.0702
11630,Frostburg,39.6507,-78.9271
11631,Mount Rainier,38.9426,-76.9645
11632,Ocean City,38.3989,-75.0715
11633,Hyattsville,38.9612,-76.9548
11634,Thurmont,39.6205,-77.4074
11635,Cambridge,38.5519,-76.0788
11636,Annapolis,38.9705,-76.5047
11637,Salisbury,38.3755,-75.5883
11638,Hampstead,39.6109,-76.8552
11639,Brunswick,39.318,-77.6253
11640,La Plata,38.5356,-76.9695
11641,Takoma Park,38.981,-77.0028
11642,Walkersville,39.4832,-77.356
11643,Fruitland,38.3216,-75.6244
11644,Elkton,39.6066,-75.8205
11645,Manchester,39.6585,-76.8881
11646,New Carrollton,38.9663,-76.8769
11647,Princess Anne,38.2053,-75.6969
11648,Rockville,39.0834,-77.1553
11649,Hagerstown,39.6401,-77.7217
11650,Westminster,39.5799,-77.0066
11651,Leonardtown,38.303,-76.641
11652,Frederick,39.4334,-77.4154
11653,Havre de Grace,39.5471,-76.1135
11654,Bowie,38.9577,-76.7421
11655,Chestertown,39.2188,-76.071
11656,Cheverly,38.9253,-76.9139
11657,Mount Airy,39.3743,-77.1535
11658,Glenarden,38.9291,-76.8574
11659,Greenbelt,38.9953,-76.8885
11660,Aberdeen,39.5146,-76.1731
11661,Riverdale Park,38.9645,-76.9265
11662,District Heights,38.8593,-76.888
11663,Bladensburg,38.9423,-76.9265
11664,Cumberland,39.6515,-78.7585
11665,Bel Air,39.5347,-76.346
11666,Taneytown,39.6562,-77.1688
11667,College Park,38.9964,-76.9337
11668,Chesapeake Beach,38.6881,-76.5447
11669,Emmitsburg,39.705,-77.3217
11670,Westernport,39.488,-79.0429
11671,Gaithersburg,39.1347,-77.213
11672,Laurel,39.0955,-76.8629
11673,Baltimore,39.3051,-76.6144
11674,Marlborough,42.3494,-71.5468
11675,Quincy,42.2516,-71.0183
11676,Chicopee,42.1764,-72.5719
11677,Waltham,42.3889,-71.2423
11678,Medford,42.4234,-71.1087
11679,Gloucester,42.626,-70.6896
11680,Boston,42.3189,-71.0838
11681,Haverhill,42.7838,-71.0871
11682,Newton,42.3317,-71.2085
11683,Pittsfield,42.4517,-73.2605
11684,Everett,42.4064,-71.0544
11685,Salem,42.513,-70.9021
11686,Brockton,42.0821,-71.0242
11687,North Adams,42.6844,-73.1166
11688,Watertown,42.37,-71.1775
11689,Westfield,42.1382,-72.7561
11690,Cambridge,42.3758,-71.1184
11691,Somerville,42.3908,-71.1013
11692,Northampton,42.3266,-72.6745
11693,Methuen,42.734,-71.1889
11694,Holyoke,42.2126,-72.6411
11695,Newburyport,42.8124,-70.8879
11696,Fitchburg,42.5912,-71.8156
11697,Lawrence,42.7003,-71.1626
11698,Revere,42.4188,-71.004
11699,New Bedford,41.6697,-70.9428
11700,Beverly,42.5681,-70.8627
11701,Woburn,42.4868,-71.1543
11702,Chelsea,42.3959,-71.0325
11703,Worcester,42.2705,-71.8079
11704,Melrose,42.4556,-71.059
11705,Peabody,42.5335,-70.9724
11706,Springfield,42.1155,-72.5395
11707,Lowell,42.6389,-71.3217
11708,Leominster,42.5209,-71.7717
11709,Gardner,42.5845,-71.9868
11710,Malden,42.4305,-71.0576
11711,Lynn,42.4778,-70.9662
11712,Attleboro,41.9311,-71.295
11713,Fall River,41.7136,-71.1014
11714,Taunton,41.9036,-71.0943
11715,Toledo,41.6639,-83.582
11716,University Heights,41.4948,-81.5348
11717,Sheffield Lake,41.4884,-82.0978
11718,Blue Ash,39.2478,-84.3824
11719,Trotwood,39.7927,-84.3165
11720,Hamilton,39.3938,-84.5652
11721,Grove City,39.8665,-83.0703
11722,Northwood,41.6089,-83.4837
11723,Akron,41.0802,-81.5219
11724,Centerville,39.6339,-84.1448
11725,Lakewood,41.4824,-81.8008
11726,Wickliffe,41.6072,-81.469
11727,Monroe,39.4461,-84.3666
11728,Montgomery,39.2494,-84.3457
11729,Newark,40.0703,-82.4252
11730,Richmond Heights,41.5589,-81.5029
11731,Vandalia,39.879,-84.193
11732,Columbiana,40.8871,-80.675
11733,Kirtland,41.5969,-81.3406
11734,Oberlin,41.2857,-82.2197
11735,North Canton,40.8742,-81.3971
11736,Napoleon,41.3978,-84.1244
11737,Bellefontaine,40.3627,-83.763
11738,Cambridge,40.0221,-81.5868
11739,Medina,41.1358,-81.8694
11740,Shaker Heights,41.4744,-81.5496
11741,Galion,40.7392,-82.7773
11742,Brecksville,41.3079,-81.6193
11743,Trenton,39.4791,-84.462
11744,Lisbon,40.7752,-80.7628
11745,Worthington,40.0949,-83.0209
11746,Union,39.9102,-84.2962
11747,Miamisburg,39.6323,-84.2725
11748,Steubenville,40.3653,-80.652
11749,Eastlake,41.6581,-81.4323
11750,Powell,40.1679,-83.08
11751,The Village of Indian Hill,39.1917,-84.3341
11752,New Albany,40.0808,-82.7926
11753,Bedford Heights,41.4042,-81.5053
11754,Russells Point,40.468,-83.8939
11755,Ashville,39.7248,-82.9581
11756,Jackson,39.046,-82.6494
11757,Strongsville,41.3128,-81.8313
11758,Harrison,39.257,-84.7883
11759,Cleveland,41.4766,-81.6805
11760,Campbell,41.0777,-80.5904
11761,Athens,39.3269,-82.0988
11762,Stow,41.1765,-81.4344
11763,Lyndhurst,41.5172,-81.4922
11764,Ashland,40.8671,-82.3163
11765,Cleveland Heights,41.5112,-81.5636
11766,Parma,41.3842,-81.7286
11767,Warren,41.2389,-80.8177
11768,Caldwell,39.7467,-81.5127
11769,Norton,41.0294,-81.6461
11770,Delphos,40.8481,-84.3369
11771,Westerville,40.1241,-82.9205
11772,Seven Hills,41.3805,-81.6737
11773,Norwood,39.1604,-84.4534
11774,Fostoria,41.1601,-83.4119
11775,Oakwood,39.7202,-84.1734
11776,Hudson,41.2399,-81.4408
11777,Port Clinton,41.5094,-82.9383
11778,Hillsboro,39.2124,-83.6113
11779,Circleville,39.6062,-82.9335
11780,Middleburg Heights,41.3695,-81.815
11781,Reynoldsburg,39.9588,-82.7943
11782,Mount Vernon,40.3854,-82.4732
11783,Gahanna,40.0251,-82.8638
11784,Wilmington,39.4387,-83.8184
11785,Madeira,39.1854,-84.3734
11786,Fairfield,39.3301,-84.5405
11787,Shelby,40.8845,-82.6577
11788,Cuyahoga Falls,41.1641,-81.5206
11789,Youngstown,41.0994,-80.6463
11790,Canal Winchester,39.8432,-82.8121
11791,Mayfield Heights,41.5175,-81.4534
11792,Twinsburg,41.3221,-81.4451
11793,Grandview Heights,39.9793,-83.0409
11794,Pickerington,39.8889,-82.768
11795,Lebanon,39.4248,-84.2139
11796,Sandusky,41.4472,-82.7009
11797,South Euclid,41.5239,-81.5245
11798,Euclid,41.5904,-81.5188
11799,Wyoming,39.2295,-84.4814
11800,Zanesville,39.9567,-82.0133
11801,Defiance,41.2806,-84.3663
11802,Avon,41.4485,-82.0187
11803,Saint Clairsville,40.0792,-80.8998
11804,Alliance,40.9107,-81.1189
11805,Seville,41.0209,-81.8671
11806,Deer Park,39.2037,-84.3975
11807,Mount Healthy,39.2339,-84.5474
11808,Painesville,41.724,-81.2536
11809,Wauseon,41.5534,-84.1406
11810,Fairlawn,41.127,-81.6212
11811,Norwalk,41.2443,-82.6088
11812,Maple Heights,41.4094,-81.5625
11813,Ontario,40.7709,-82.6107
11814,Fairborn,39.8031,-84.0141
11815,Sharonville,39.2824,-84.4069
11816,Rittman,40.9737,-81.7845
11817,Orrville,40.8482,-81.7747
11818,Kent,41.1491,-81.361
11819,Dover,40.5302,-81.4805
11820,Mentor,41.6895,-81.3361
11821,Conneaut,41.9277,-80.5685
11822,Rossford,41.5831,-83.5692
11823,Ashtabula,41.8805,-80.7984
11824,Garfield Heights,41.4199,-81.6038
11825,Canal Fulton,40.8903,-81.5891
11826,Moraine,39.6983,-84.2458
11827,Barberton,41.0095,-81.6038
11828,Forest Park,39.286,-84.5259
11829,Delaware,40.287,-83.0749
11830,Riverside,39.7836,-84.122
11831,Massillon,40.784,-81.5256
11832,East Liverpool,40.6333,-80.5677
11833,North Olmsted,41.415,-81.919
11834,Ironton,38.5319,-82.6777
11835,Olmsted Falls,41.3657,-81.9043
11836,Ravenna,41.1613,-81.2421
11837,Springboro,39.5612,-84.2348
11838,Struthers,41.051,-80.592
11839,Marysville,40.2276,-83.3594
11840,Streetsboro,41.2396,-81.3456
11841,Troy,40.0431,-84.2193
11842,London,39.8936,-83.4375
11843,Bay Village,41.4851,-81.9315
11844,Chillicothe,39.3393,-82.9937
11845,Kenton,40.6447,-83.6099
11846,Washington Court House,39.5384,-83.4276
11847,Bucyrus,40.8054,-82.9719
11848,Celina,40.5551,-84.5629
11849,Amherst,41.4022,-82.2303
11850,Wellston,39.1172,-82.5375
11851,Middletown,39.5032,-84.3659
11852,Ada,40.768,-83.8252
11853,Brooklyn,41.4349,-81.7498
11854,Englewood,39.8643,-84.3071
11855,Willowick,41.6343,-81.468
11856,Berea,41.3696,-81.8642
11857,Lancaster,39.7249,-82.6049
11858,Springfield,39.9304,-83.7961
11859,Pepper Pike,41.4801,-81.4619
11860,Macedonia,41.3147,-81.499
11861,Carlisle,39.5808,-84.3201
11862,Tipp City,39.9642,-84.1861
11863,North Ridgeville,41.3851,-82.0194
11864,Fremont,41.353,-83.1143
11865,Kettering,39.6956,-84.1495
11866,Beavercreek,39.7312,-84.0627
11867,Hilliard,40.0348,-83.1547
11868,Canton,40.8082,-81.3678
11869,Louisville,40.8366,-81.2646
11870,Willoughby,41.646,-81.4084
11871,Columbus,39.9859,-82.9852
11872,Niles,41.1877,-80.7531
11873,Loveland,39.2679,-84.2731
11874,Greenfield,39.3536,-83.3883
11875,Bowling Green,41.3772,-83.65
11876,Logan,39.5386,-82.4063
11877,Canfield,41.0315,-80.7672
11878,Brunswick,41.2464,-81.8198
11879,Marietta,39.424,-81.4465
11880,Oxford,39.5058,-84.744
11881,Wapakoneta,40.5676,-84.1917
11882,North College Hill,39.2174,-84.5517
11883,Granville,40.0648,-82.5025
11884,Reading,39.2241,-84.4332
11885,Sunbury,40.2472,-82.8659
11886,Brook Park,41.4036,-81.8219
11887,Middleport,38.9948,-82.0643
11888,Broadview Heights,41.3195,-81.6782
11889,Ottawa,41.0204,-84.035
11890,New Bremen,40.4348,-84.3778
11891,Waterville,41.5017,-83.7365
11892,Grafton,41.2808,-82.0368
11893,Heath,40.0241,-82.4412
11894,Bedford,41.3919,-81.5358
11895,Upper Sandusky,40.8301,-83.2719
11896,Dublin,40.1112,-83.1451
11897,Eaton,39.7506,-84.6342
11898,Westlake,41.4524,-81.9295
11899,Marion,40.5933,-83.1237
11900,Huron,41.3912,-82.5626
11901,Upper Arlington,40.0271,-83.0703
11902,Oregon,41.6556,-83.4326
11903,Milford,39.17,-84.281
11904,Sidney,40.2892,-84.1666
11905,Clyde,41.3049,-82.9785
11906,New Carlisle,39.9448,-84.0256
11907,Salem,40.9049,-80.8491
11908,Uhrichsville,40.4005,-81.3515
11909,Cheviot,39.1578,-84.6138
11910,New Franklin,40.9525,-81.5839
11911,Piqua,40.1503,-84.2437
11912,Chardon,41.5803,-81.2081
11913,Cincinnati,39.1412,-84.506
11914,Beachwood,41.4759,-81.503
11915,Perrysburg,41.5376,-83.6412
11916,Sylvania,41.71,-83.7082
11917,Urbana,40.1088,-83.7541
11918,Munroe Falls,41.1385,-81.4344
11919,Coshocton,40.262,-81.8482
11920,Findlay,41.046,-83.638
11921,Bryan,41.4711,-84.5489
11922,Franklin,39.5537,-84.295
11923,Hubbard,41.1593,-80.5682
11924,Garrettsville,41.2843,-81.0933
11925,Parma Heights,41.3865,-81.7637
11926,East Cleveland,41.5318,-81.5795
11927,Green,40.9483,-81.4757
11928,New Philadelphia,40.486,-81.4402
11929,Clayton,39.8689,-84.3292
11930,Nelsonville,39.456,-82.2219
11931,Pataskala,40.0109,-82.7159
11932,Bexley,39.965,-82.9342
11933,Elyria,41.3761,-82.1063
11934,Warrensville Heights,41.4363,-81.5222
11935,Lorain,41.4409,-82.184
11936,Martins Ferry,40.1014,-80.7252
11937,North Royalton,41.3138,-81.7451
11938,Willard,41.0519,-82.7233
11939,Tallmadge,41.1023,-81.4216
11940,Bellbrook,39.6384,-84.0865
11941,Wooster,40.8166,-81.9337
11942,Rocky River,41.4703,-81.8526
11943,Wadsworth,41.0287,-81.7324
11944,Highland Heights,41.5518,-81.4691
11945,Van Wert,40.8653,-84.5873
11946,Avon Lake,41.4945,-82.016
11947,Xenia,39.6827,-83.9414
11948,Mentor-on-the-Lake,41.7135,-81.365
11949,Lima,40.7409,-84.1121
11950,Groveport,39.8587,-82.8976
11951,Independence,41.378,-81.6385
11952,Aurora,41.3118,-81.345
11953,Portsmouth,38.7539,-82.9446
11954,Tiffin,41.1167,-83.18
11955,Mansfield,40.7655,-82.5276
11956,Springdale,39.2909,-84.476
11957,Germantown,39.6325,-84.3645
11958,Huber Heights,39.8595,-84.113
11959,Saint Marys,40.5475,-84.3931
11960,Bellevue,41.2744,-82.8396
11961,Maumee,41.5695,-83.6635
11962,Mason,39.3563,-84.3034
11963,Solon,41.3864,-81.4401
11964,Belpre,39.2815,-81.5971
11965,Brookville,39.8393,-84.4176
11966,Greenville,40.1042,-84.6209
11967,Fairview Park,41.4419,-81.853
11968,Dayton,39.7798,-84.1999
11969,Vermilion,41.4103,-82.3214
11970,Cortland,41.3318,-80.7192
11971,Geneva,41.8003,-80.9461
11972,Whitehall,39.9682,-82.8833
11973,Girard,41.1673,-80.6961
11974,Willoughby Hills,41.5873,-81.4332
11975,South Ogden,41.1715,-111.9568
11976,Harrisville,41.2854,-111.986
11977,North Salt Lake,40.8439,-111.9188
11978,Spanish Fork,40.11,-111.6407
11979,Orem,40.2988,-111.699
11980,West Valley City,40.6889,-112.0115
11981,Enoch,37.7665,-113.0431
11982,Cedar Hills,40.4135,-111.753
11983,Hooper,41.1598,-112.287
11984,Bluffdale,40.4743,-111.9383
11985,Bountiful,40.8722,-111.8647
11986,Saratoga Springs,40.3421,-111.9134
11987,Providence,41.703,-111.8122
11988,Hyrum,41.6317,-111.8439
11989,West Bountiful,40.8983,-111.908
11990,Centerville,40.9284,-111.8848
11991,Hurricane,37.1497,-113.3526
11992,West Jordan,40.6024,-112.0008
11993,North Ogden,41.3124,-111.9586
11994,Ivins,37.1742,-113.6809
11995,Tooele,40.5394,-112.3082
11996,Holladay,40.6599,-111.8226
11997,Riverton,40.5176,-111.9635
11998,Vernal,40.4517,-109.5379
11999,Logan,41.7403,-111.8418
12000,Midvale,40.6148,-111.8928
12001,Smithfield,41.8345,-111.8268
12002,American Fork,40.3815,-111.7935
12003,Grantsville,40.6148,-112.4777
12004,Salt Lake City,40.7774,-111.9301
12005,Alpine,40.4621,-111.7728
12006,Clinton,41.1395,-112.0656
12007,Layton,41.0773,-111.9618
12008,Springville,40.1638,-111.6206
12009,Roosevelt,40.2932,-110.0037
12010,Sunset,41.1392,-112.0285
12011,West Haven,41.2082,-112.0538
12012,Farmington,40.9846,-111.9065
12013,Ephraim,39.3577,-111.5819
12014,Price,39.604,-110.8004
12015,Ogden,41.2281,-111.9677
12016,Saint George,37.0769,-113.5771
12017,Clearfield,41.103,-112.0237
12018,Highland,40.4274,-111.7956
12019,Washington Terrace,41.1683,-111.9783
12020,Kaysville,41.029,-111.9455
12021,Eagle Mountain,40.3137,-112.0114
12022,Cottonwood Heights,40.6137,-111.8144
12023,Washington,37.1325,-113.4894
12024,Moab,38.57,-109.5476
12025,Nibley,41.6726,-111.8455
12026,Taylorsville,40.657,-111.9493
12027,Lehi,40.414,-111.8729
12028,Cedar City,37.6834,-113.0957
12029,Brigham City,41.5034,-112.0454
12030,Pleasant View,41.3249,-112.001
12031,Santa Clara,37.1312,-113.6561
12032,Santaquin,39.9713,-111.7936
12033,Salem,40.054,-111.6722
12034,Park City,40.6459,-111.5038
12035,Mapleton,40.1191,-111.573
12036,Provo,40.2458,-111.6457
12037,Nephi,39.7072,-111.8322
12038,North Logan,41.7759,-111.8066
12039,South Salt Lake,40.7056,-111.8987
12040,Plain City,41.3069,-112.0878
12041,Draper,40.4956,-111.8607
12042,Syracuse,41.0871,-112.0698
12043,Tremonton,41.7188,-112.189
12044,West Point,41.1221,-112.0995
12045,Roy,41.1716,-112.0479
12046,Farr West,41.3015,-112.0318
12047,Fruit Heights,41.0277,-111.9081
12048,Richfield,38.7628,-112.0927
12049,Pleasant Grove,40.3714,-111.7411
12050,Woods Cross,40.8731,-111.917
12051,Lindon,40.3414,-111.7188
12052,Herriman,40.489,-112.0153
12053,Murray,40.6498,-111.8875
12054,South Jordan,40.5571,-111.9783
12055,Payson,40.0352,-111.7409
12056,Riverdale,41.1734,-112.0024
12057,South Weber,41.1334,-111.9393
12058,Bolivar,37.6057,-93.4174
12059,Pleasant Hill,38.8061,-94.2654
12060,Columbia,38.9475,-92.3263
12061,Parkville,39.2004,-94.7222
12062,Chesterfield,38.6588,-90.5805
12063,Hannibal,39.7097,-91.3936
12064,Republic,37.145,-93.4448
12065,Branson,36.6504,-93.2636
12066,Lebanon,37.6718,-92.6603
12067,Forsyth,36.6922,-93.1101
12068,Wentzville,38.8165,-90.8671
12069,Ferguson,38.749,-90.2949
12070,Town and Country,38.6317,-90.4791
